text,label,emotion
Me siento ansioso por un próximo evento o actividad que requerirá energía física que no tenga o eventos emocionales que requiera energía emocional.,4,miedo
Me siento cojo por casi solo usar mi teléfono para tomar fotos como siempre ahora,0,tristeza
Debo sentirme realmente de mierda si me estoy hundiendo a ese nivel,0,tristeza
Sentí que Facebook era un catalizador para mí sentirme así sobre mí y comencé a verlo como una comunidad en línea hostil.,3,ira
"Me gusta que tu camiseta pueda lograr eso e infundir una sensación de hacer que el cliente se sienta valorado como persona, pero tales comentarios deberían ser sinceros",1,alegria
Amo a este niño y a veces siento lo inadecuado que soy como padre para él,0,tristeza
No tengo dinero para resolver nada y me siento muy desordenado,0,tristeza
"No me fue en absoluto durante el fin de semana y tuve más energía para limpiar la casa algo que había pospuesto durante semanas, incluso si estas píldoras realmente no me hicieron perder peso que los quería porque apenas sentí la necesidad de comer y no me sentía total y completa",0,tristeza
Me siento un poco poco importante,0,tristeza
"Quería hacerlo porque él me ama y siento que si le importa lo suficiente por mí, incluso si no le importa la boda en sí misma, debería ser más solidario y no tirarla a mi cara.",2,amor
Me había estado sintiendo bastante infeliz últimamente porque me había estado sintiendo fuera de los grupos amigos,0,tristeza
"Me siento feliz por mí mismo, es la razón por la que estoy donde estoy hoy",1,alegria
Me siento muy delicado hoy,2,amor
Siento que necesita ser respetado por su propio bien,1,alegria
"No necesito, aunque debo admitir que seguí comparándome con las flacas chicas japonesas que veo todos los días en la calle y solo escribir eso aquí me hace sentir ridículo.",0,tristeza
Empiezo a sentirme agobiado por las cosas de las cosas para estar vacía de nuevo,0,tristeza
"Puede que sea un poco tarde este año, pero me siento muy festivo sentado por la imaginación del fuego en realidad es solo un radiador caliente",1,alegria
Me siento como un pedazo de mierda inútil feo feo poco atractivo,0,tristeza
Siento tu presencia amada,2,amor
Lo siento por álbumes como The ND Law y Living Things que tienen cuatro o cinco álbumes fantásticos para competir contra,0,tristeza
"Estoy tan jodidamente enfermo, no es curioso que mi cabeza sienta que va a explotar mis senos senos doloridos.",0,tristeza
Me siento tan apasionado y sé,2,amor
Me siento muy honrado y espero asumir el desafío,1,alegria
Me siento tan torturado al mirar las notas de la conferencia y no pasa nada excepto mis planes de vacaciones.,3,ira
Ahora me siento un poco más resuelto de hacer mi mierda también,1,alegria
Estaba empezando a sentirme ansioso por eso y le pedí que me ayudara,4,miedo
Me siento tan bendecido y honrado de compartir mi conocimiento sobre mis dos temas favoritos absolutos en esta vida.,2,amor
No me sentiría tan solo solo que todos deben ser drogados,0,tristeza
Siento que es importante revelar lecciones que has aprendido en tiempos difíciles junto con las que has aprendido en tiempos increíbles cuando estás tratando de construir una audiencia a través de la honestidad y la autenticidad.,1,alegria
Estoy tan feliz porque finalmente siento que estoy haciendo algo de lo que soy compasivo,2,amor
Me siento contento de mega después de completar mi proyecto,1,alegria
Realmente desearía tener el coraje de arrastrar una espada sobre mi piel. Desearía poder hacerlo. Desearía poder ver la sangre y sentir esa dulce liberación a medida que comienza a salir de mi carne y por mi cuerpo.,2,amor
Siento que aquí hay diez de los muchos sitios que me mantienen entretenido a diario.,1,alegria
Creo que es común sentirse indefenso a veces como este.,0,tristeza
Salí de la casa sintiéndome feliz de volver a estar en casa,1,alegria
Quiero sentir que estoy leyendo algo que valga la pena,1,alegria
"Entiendo que cualquiera de mis atributos extremadamente positivos y algunos están eclipsados ​​por mi debilidad y, subconscientemente, algunas personas están conectadas para sentirse superiores a los demás y, por lo tanto, los tratan de manera diferente.",1,alegria
Me sentía enojado conmigo mismo por sentirme consciente de mis pantalones cortos o por desear no estar solo,3,ira
Supongo que también me sentí extraño y diferente y me gustaba sentirme aceptado incluso en un nivel superficial durante una o dos horas,2,amor
"Mencioné anteriormente, siéntete libre de golpearme sobre cualquier cosa",1,alegria
"Me siento un poco inseguro de todo el poema, creo que permanecerá",4,miedo
Me desperté sintiéndome todo frustrado y molesto nuevamente para promulgar el momento en que tuve que sucumbir a los documentos insultos y arrogancia para un favor para aclarar la verdad sobre mi salud,3,ira
"Me gusta que hablé de Mass Effect to Death en estas publicaciones, pero voy a tener que volver a tener miedo",2,amor
Siento que este concierto fue mucho más exitoso que el anterior,1,alegria
me siento menos odioso de fandom,3,ira
Me siento tan dudo al contactarlo,4,miedo
Siento en una asociación total con él y eso es precioso,1,alegria
Me siento extraordinariamente inteligente,1,alegria
Siento que cuando Nikolas llega aquí voy a tener una llamada de atención tan grosera,3,ira
Me siento humillado,0,tristeza
Siento que te gusta más la auto promoción que realmente preocuparte por el bien mayor,2,amor
Me siento en este momento mientras miro hacia atrás en mi espléndido fin de semana,1,alegria
Estoy tan herido y me siento tan abusado,0,tristeza
"Me siento muy honrado de tener tanto apoyo de mi amiga Mona, todos mis maravillosos clientes y seguidores en mis páginas de Facebook y mis padres que condujeron horas solo para estar en la primera fila y ayudar y apoyar mi esfuerzo",1,alegria
"Sentí que las cosas se resolvieron demasiado rápido al final, aunque estoy intrigado al descubrir qué sucede en los libros futuros.",1,alegria
"No estoy seguro de por qué en ese momento pensé que podría sentirlo Hellip, pero fue bastante divertido",5,sorpresa
He estado pensando en ello porque recientemente había pasado en tiempos he estado abrumado por la gratitud hasta el punto de las lágrimas y otras veces estoy pensando en ello porque me siento tan increíblemente desagradable tal vez también hasta el punto de las lágrimas y pregunt,0,tristeza
"Ayer siento los pequeños celos o la ira frente a mis esposas, la felicidad y nuestra decisión de acompañar un viaje con la escuela de mis hijos.",3,ira
Fui al registro aprobado sin incidentes cinco minutos sintiéndose profundamente divertidos,1,alegria
"Me conecto en línea y veo a un amigo hablando con otro y no me habla, me siento ignorado, me siento no amado",0,tristeza
Miré y me siento completamente indefenso,4,miedo
"Desearía que hubiera alguna forma de adormecerme cuando lo necesito, pero siento todo o voy completamente entumecido",0,tristeza
Me siento ofendido y triste porque no saben su ignorancia,3,ira
"Había visto, pero hay algo sobre su set que te hace sentir tan contento de estar allí.",1,alegria
"Nunca lo haré sentir disgustado y, como si fuera un niño malo, si solo está actuando de acuerdo con cómo lo crié y está actuando en un niño de un año",0,tristeza
Viajo porque me hace sentir pacífico y vivo,1,alegria
Me fui sintiendo todo menos valorado y me sentí sintiéndome discriminado,1,alegria
"Siento que estos invitados no deseados comienzan a apoderarse de mí, me retiraré para rezar si, pero solo por un momento.",0,tristeza
"Debería apresurarme empacando mi kit listo para volar a Gambia el martes, pero en su lugar estoy sentado aquí sintiéndome bastante melancólico después de un emocional, un pequeño pozo bastante pequeño.",0,tristeza
Me había estado sintiendo mal pero sintiéndome un poco más normal puso tantas cosas pequeñas enfocadas y todo parecía maravilloso,0,tristeza
Siento que los rockeros de dormitorio y los aficionados a la música hardcore les gustará el aspecto tradicional inteligente para estos auriculares.,1,alegria
"Siento que no parecía enérgica o feliz, incluso su asistente estaba un poco apagada, ya que se lavó el cabello después del corte seco, ella también era bastante rugosa como si quisiera terminar rápidamente",1,alegria
Me prometí a mí mismo que no entraré más sorteos porque me siento codicioso pero no pude resistirme a este,3,ira
"Tengo que hacer lo que tengo que hacer, siento como un niño pequeño que está siendo castigado por su madre por algo que hizo mal",0,tristeza
"Me siento bastante inspirado pero bajo, disfrutaré de mi escritura y, aunque pueda estar escribiendo sobre cosas mórbidas, encontraré una manera de hacer que sea interesante leer",1,alegria
No me sentí apresurado a terminar millones de cosas y pude concentrarme en cada tarea por separado.,3,ira
Odio sentirme vacío y entumecido,0,tristeza
"Hago rayas sin trote a pesar de que es ridículamente simple de hacer, siento que tengo superpoderes y tengo que hacer un tiempo sobre la magia de todo",1,alegria
No me siento tan alegre como algunos podrían instarme a,1,alegria
"Quiero hacer que este sea el último cuando nos sentimos abusados ​​de estos escritores que lo falsificamos, rompemos la relación del escritor del lector",0,tristeza
"Me sentía un poco nostálgico, así que hice un viaje de último minuto a Broomfield el fin de semana del TH al ND",0,tristeza
Empiezo a odiar el hecho de que cada vez que publico algo eventualmente terminaría escribiendo sobre lo solo que me siento porque no tengo pareja romántica,2,amor
Realmente siento que todo es tan inútil,0,tristeza
"Manejé dos carreras cortas y una caminata, pero hoy vuelvo a sentirme mal.",4,miedo
Me siento tan nervioso por estar cerca de la gente con alguien,4,miedo
Siento que he sido derrotado,0,tristeza
"Siento que todos los días camino con tanto estrés y tristeza que estoy literalmente sorprendido, todavía estoy aquí que todavía funciona que todavía soy básicamente una persona estable amigable.",5,sorpresa
Me siento tan violento pero soy un tigre de papel,3,ira
Me siento mucho mejor y estoy de vuelta incluso a la universidad,1,alegria
gradualmente me siento un poco irritado con lo pacificadas que todas estas personas pueden estar actualmente hasta que deseo desaparecer y dejar que a veces coordinaran sus propias tonterías.,3,ira
"Les diré lo que realmente siento que entiendo apoyar a alguien, pero eso no significa que tengas que mentirles",2,amor
Realmente me gusta mucho y creo que es una gran opción para mí y me encanta hablar con los pacientes y tratar de ayudarlos a sentirse menos nerviosos o al menos que alguien se preocupa por ellos durante unos minutos.,4,miedo
Estaba cansado de sentirme no amado y roto y pensé que tal vez esa era la salida,0,tristeza
"Yo, entre otras cosas, fue uno de esos días cuando me subí sintiéndome bajo",0,tristeza
"Estoy realmente aquí para escribir qué hay en mi cerebro si quieres leerlo y decirme que estoy loco estúpido aburrido y increíble genio, entonces siéntete libre",1,alegria
Solo me puse realmente cronque sobre una situación y ahora siento que tengo que escribir para calmarme jajaja,1,alegria
Me siento como una muñeca que ha sido abusada,0,tristeza
No puedo evitar sentirme angustiado,4,miedo
PC demasiado para sentirme un poco sorprendido,5,sorpresa
"Debo sentirme agobiado de que el más mínimo toque de ese cuerpo, incluso ahora, todavía persiste en mi piel",0,tristeza
Me duermo estos días sintiéndome como si el día hubiera valido la pena,1,alegria
Tenía la esperanza de no sentir la debilidad de no ser molesto por cada canción cada broma que escucho,3,ira
No sentí que estuviera siendo castigado y no sentía ningún dolor en ningún momento,0,tristeza
Realmente no sentí tan avergonzado,0,tristeza
Siento solo amor ayer me dieron lágrimas a mis ojos para escucharlo decir que hoy me doy cuenta de que era por eso que era tan especial estar con ellos. Estaba rodeado de amor.,1,alegria
No me siento exitoso si eso tiene sentido,1,alegria
Siento que debería ser odiado y que todo lo que me ha pasado es lo que merezco,3,ira
Me siento tan increíblemente apreciativo con mis amigos LJ,1,alegria
Miro este clip cada vez que me siento un poco miserable y necesito una risa,0,tristeza
Me sentiría aún más inteligente si realmente hubiera tenido la intención de hacer eso,1,alegria
"Soy fuerte porque soy débil saber que esto sobre ti mismo seguramente se mejoraría, ya que una persona, es algo que me gustaría saber sobre mí y de todos los demás y sentiría que valdría la pena perseguir",1,alegria
Me siento molesto por el hecho de que estoy tres semanas fuera de quimioterapia y me estoy volviendo molestos en mi espalda,3,ira
Me siento bien y que Kai puede tomar las emociones que sentirá hoy,1,alegria
Realmente quiero compartir la oportunidad de que ganes también porque me apasiona el tema.,1,alegria
"Ahora me preocupaba, pero estaba empezando a sentirme bastante tonto por ni siquiera conocer los conceptos básicos.",0,tristeza
Siento que fui desafortunado tanto con el señor magnum como con los sonidos de vítores viajando bien durante largos períodos de la carrera.,0,tristeza
"Respeto su privacidad, así que no divulgaré los detalles de nuestra charla, pero me hizo pensar en la noción de hogar porque me sentía un poco nostálgico por la mañana y aquí estaba con un extraño a un extraño a unos miles de millas de Singapur, pero en realidad me sentí como en ",0,tristeza
"Me vuelvo a casa, generalmente me siento agotado y agotado",0,tristeza
Siento que tiendo a ser más apasionado por las cosas que son menos populares para hablar,1,alegria
Quiero boxear porque me siento más seguro en mi propia piel después de solo tres semanas de boxeo de lo que me he sentido en toda mi vida.,1,alegria
Me enviaron a casa todavía sintiéndome un poco inestable y mareado,4,miedo
"Lo transporté, me siento tonto. Tengo mi cerradura y llave, le pagué a un hombre su tarifa ahora espero y veo a Frank Black Amp El taller de los Católicos Devils lanzado simultáneamente con los días de letras negras. Inicialmente sentí que esto era el mejor de los dos",0,tristeza
"Siento que puede ser malo para algunos, ¿podemos hablar demasiado sobre compartir demasiado y cómo la gente piensa que es un diario de su vida?",0,tristeza
"Tengo ganas de enviar esto a la comunidad de Palcebowhores, sigo divirtiendo",1,alegria
"Puedo sentir lo que está sintiendo, pero no del todo porque este es su propio hermano amado",1,alegria
Me gusta retirarme cuando tengo ganas de ser esnob sobre mis gustos musicales,3,ira
"Leí, siento que he disfrutado de un rico viaje a través de la historia de establecer el oeste americano, así como a través de los valores, la fortaleza de la fe, el trabajo y la alegría tan fácilmente apreciaron en ese momento y, con suerte, ahora ahora",1,alegria
Paso mi energía haciendo el mundo que vivo en un lugar mejor y hago todo lo que está en mi poder para no patear a las personas o sentirme superior a los demás que no tienen los mismos desafíos que yo,1,alegria
Me siento un poco melancólico esta noche hace días,0,tristeza
Continuaré luchando por experimentar sentimientos normales y el sentido que están ahorrando a un tiempo precioso,1,alegria
"Hice esto especialmente en este momento en este momento con Gina, que acaba de morir, pero se había jodido como una familia como se podría imaginar y me escribió cartas durante mis dudas y tiempos inseguros sobre cómo mi amor era suficiente",3,ira
Me perdono por aceptar y permitirme sentirme humillado y rechazado porque alguien fue elegido sobre mí,0,tristeza
Me he sentido golpeado enfermo y completamente desprovisto de esperanza de tener la vida que quiero,0,tristeza
"Siento que el delicioso calor se eleva en mí de nuevo rogando para su liberación, pero trato de evitarlo",1,alegria
Estoy agradecido de sentirme bien emocionalmente,1,alegria
"No estoy tan aliviado de que se haya hecho porque sé que podría haberlo hecho mejor, así que me siento un poco lamentable por eso",0,tristeza
Me siento honrado de que el velo se haya levantado en ese momento.,1,alegria
Me encanta el aspecto del arco iris que tengo y creo que se siente realmente festivo. Espero que los niños no sientan que se supone que es una fiesta constante en nuestro salón de clases gracias a las pelotas de papel de seda.,1,alegria
No puedo arreglar esto y anticipo sentirme humillado cuando veo compañeros de trabajo y amigos.,0,tristeza
Lo escuché de alguna manera me trae buena sensación extraña,4,miedo
"Ayudo a ocuparse con exceso de trabajo, pero no exclusivamente, las mujeres pasan por sentirse abrumadas frustradas y generalmente enojadas por su salud y apariencia.",5,sorpresa
No me sentí tan intimidado como me había sentido al comienzo de la clase,4,miedo
"Sin embargo, no tengo ganas de apoyar a este país",1,alegria
"Me siento perdido y descombobado, pierdo el impulso de escribir",0,tristeza
Me siento angustiado como siempre,4,miedo
"Cuando vi a todas las personas hambrientas en Etiopía en la televisión, se sintió horrible ver ese sufrimiento",3,ira
Pude sentir que mi cuerpo comenzaba a temblar con una anticipación nerviosa,4,miedo
Sé cómo se sienten al respecto y hablan como las personas sobre ellas en la escalera son tan vanos amp más válido amp bla bla bla,0,tristeza
Me siento pésimo sobre lo que pasa,0,tristeza
Me siento especialmente agradecido,1,alegria
Siento que una mente creativa aporta más diversidad y nuevo pensamiento a cualquier trabajo.,1,alegria
"Mi madre no llegó a casa hasta tarde en la noche de todos modos, de todos modos, si no sé dónde están mis padres y cuándo regresarán, empiezo a pensar que tal vez hayan tenido un accidente y tal vez estén muertos.",4,miedo
Me siento afortunado todos los días por eso,1,alegria
Me siento tan molesto,3,ira
Me pregunto por qué me sorprende que las cosas sean diferentes de lo que esperaba,5,sorpresa
"Siento que era inocente, no quería lastimar a nadie",1,alegria
Siento que la codificación segura UTF locale en isPrivate false isMobile falso mobileClass isprivateBlog false languagegedIrection ltr freedlinks enlaz relling type alternativo Atom Atom Título XML podría usar una ovación de pie ¿Podría usted?,1,alegria
Supongo que estoy triste porque me siento solo en esto,0,tristeza
Principalmente me gusta enviar mensajes de texto porque siento que soy mucho más inteligente con la palabra escrita en lugar de hablar,1,alegria
Me siento cargado de varios seres queridos y extraño a mi niño grande a quien no he visto desde el viernes,0,tristeza
Solo comparto lo que siento es información valiosa,1,alegria
No sé que es solo que fue como encima de nuestra cabeza tanto de ayer que fue realmente molesto y todavía nos sentimos un poco locos por eso.,3,ira
"Estoy feliz de haber terminado el guión es bueno tener una sensación de logro, pero me siento bastante descontento",0,tristeza
No me siento afortunado,1,alegria
Siento honestamente en el corazón que deberíamos ser fieles el uno al otro si es tu chica,1,alegria
"Estaba muy despierto y miserable, todavía me siento como una mierda cuando tuve una sorpresa muy agradable",1,alegria
"Me siento tan desanimado y pierdo mi sentido de inspiración para seguir adelante, especialmente cuando veo personas que no dan lo mejor de los mejores por el bien de PB",0,tristeza
"Siento que tuvimos éxito en la creación del mural, ya que mejoraría el ambiente de trabajo de la escuela y agregaría motivación a los niños y la experiencia a todos los involucrados.",1,alegria
Me siento peligrosamente veraz,1,alegria
"No puedo dejar de hablar a pesar de que ya me siento raro incómodo sintiéndome sintiéndome, pero aún así mi boca sigue diciendo una palabra innecesaria",4,miedo
"Mencioné anteriormente que solo han pasado más de dos meses, tengo la esperanza de que si tengo un pensamiento más positivo, podría perdonarla.",1,alegria
Siento que estuve allí para alimentarlos con comida toque amor amor y compasión,2,amor
"Le pido que antes de arrojar millones de dólares a su grupo, lo que se ha ganado con razón quizás lo considere como el líder del mundo libre, también debería sentir el crujido.",1,alegria
Siento que la vida me dio muchos cambios para brillar y me cabreé en todos y cada uno de ellos,3,ira
un padre de niños asesinados en un accidente,0,tristeza
"Me sentía un poco molesto, pero realmente no me afectó mucho",3,ira
Me siento letárgico y no encuentro más razón para mover ni siquiera una vejiga completa amenazando con estallar,0,tristeza
En realidad me sentía muy desanimado la semana pasada y luego mordí la bala y miré esto,0,tristeza
"Sigo siendo contagioso y, aunque quiero desesperadamente abrazarlo.",0,tristeza
"Nunca me había quejado o me sentí infeliz de ayudarlos, incluso si es el examen Señor",0,tristeza
"No espero que Reilly los arruine y, como no tenemos gatos, me siento bastante seguro dejándolos en su lugar",1,alegria
"Soy mayor y adopto hijos si nacen gay, lo que creo que es algo nacido, siéntete libre de discutir, respetaré eso como lo aceptaré si nacen zurdos o jengibre",1,alegria
"Sé de antemano, entonces estoy bien, pero si hago planes y cambian o caen, termino sin saber qué hacer conmigo mismo y sentirme muy inquieto y angustiado.",4,miedo
He notado mi propia frustración creciente con lo que siento por ser un drama artificial.,3,ira
No puedo evitar sentirme feo,0,tristeza
Podría entender mejor y sentir los deseos de su corazón más dulce.,2,amor
"Logré un todo el martes de comer limpio, pero hoy me he dado cuenta y me siento bastante inestable.",4,miedo
Me siento avergonzado de dejar que la gente venga a ver mi casa desordenada temerosa de que me detengan y mi auto remolcara por mi boleto no remunerado temeroso de que el trabajo de sangre vuelva con un diagnóstico de muerte inminente.,0,tristeza
Siento que he extrañado mi llamado para ser veterinario porque podría pasar todo el día todos los días visitando con criaturas preciosas y magníficas de Dios.,0,tristeza
Me siento como una persona que torturó a alguien porque me gusta ver a los fanáticos confundidos y avergonzados al mismo tiempo,4,miedo
Supongo que soy una mujer dura pero me siento delicada,2,amor
Me siento más delgado y más elegante,1,alegria
"Siempre pongo un fuerte cuidado frontal para los demás que miran el bienestar de las personas antes del mío, pero al final me siento realmente de mierda",0,tristeza
He hecho todos mis entrenamientos habituales y así me siento seguro de que trabajé duro en ese frente,1,alegria
He comenzado a profundizar en mí mismo y evaluar todo lo que me ha hecho sentir inseguro o indigno,4,miedo
"Sin embargo, me siento avergonzado, piense realmente en rojo con vapor emergente, pero siento que necesito hacer esto para mejorarme como artista.",0,tristeza
Tengo que tratar de adaptarme a no exagerar y sentirme un poco inútil y frustrado con las limitaciones físicas.,0,tristeza
Tengo la sensación de que es un tipo encantador y estoy muy feliz de verlo hacerlo tan bien en el Atlético.,2,amor
Me siento tan delicado a tu alrededor,2,amor
"Lo pienso, me siento un poco avergonzado de mí mismo porque he estado blogueando regularmente todo el año y no ha sido una gran lucha",0,tristeza
Me siento muy satisfecho y no espero tener hambre más tarde,1,alegria
Recuerdo haber sentido una sensación tan alegre cuando estuve allí,1,alegria
No tengo absolutamente nadie a quien recurrir cuando me siento preocupado y ni siquiera estoy exagerando cuando digo eso,0,tristeza
Siento altura de línea negra de color de estilo fuerte,1,alegria
me gustas y me siento generoso,1,alegria
Tengo ganas de hacer o no hacer su decisión aburrida para debatir los matices de las mujeres y los hombres que modelan,0,tristeza
Me he sentido un poco nostálgico desde que revisé una caja de las viejas fotos de mi padre para una publicación que hice por un href http mysalvagedTreasures,2,amor
"Me siento agotado después de estar fuera, incluso si me disfruté",0,tristeza
"Me siento tan desconsolado pero de una manera tonta, por supuesto",0,tristeza
"Siento que vale la pena apoyar a los artistas locales y también lo hace la arcilla, así que soy afortunado en ese sentido.",1,alegria
Me siento tan deprimido y no sé qué me haría feliz,0,tristeza
Siento que podrían ser situaciones hostiles de ingeniería por las cuales me refiero a guerras y pruebas de misiles y dejar caer aviones espías del cielo y todo lo demás porque abrumadoramente tienen cromosomas Y porque están aburridos,3,ira
Me siento increíblemente inquieto,4,miedo
Recientemente tuve una de esas experiencias que me dejaron sintiéndome inadecuado,0,tristeza
"Sin embargo, tengo un sentimiento, todavía son canciones populares.",1,alegria
"Tendré que admitir que, si bien fue una sensación increíble, muchas veces no sabía qué decir se congeló o me quedé en blanco mientras la observaba",0,tristeza
Me siento incómodo diciendo tales cosas,0,tristeza
"Estoy tratando de darle mi buena sensación de espacio, pero tenga la seguridad de que cambiará en algún momento",1,alegria
"Me pregunto en qué piensa ahora cuando escucha esta canción, me siento un poco perturbado escuchándola, pero de nuevo siempre fui un individuo perturbado",0,tristeza
"Sé que muchas mujeres jóvenes a veces sienten que su carrera es mucho más importante que una familia, pero me gustaría compartir con ellas el hecho de que tienen un reloj biológico y que en cierto momento pueden desear tener hijos, pero aún no puede tener hijos",1,alegria
Me fui sintiéndome decepcionado de su conocimiento,0,tristeza
Siento que todos tienen derecho a su opinión y que la opinión debe respetarse,1,alegria
Me siento abrumado estresado y presionado por algo mágico sucede cuando me quito los zapatos y salgo a caminar por el parque o en la playa,4,miedo
Me siento bastante artístico y tengo ganas de compartir algunas de mis obras de arte.,1,alegria
Tengo estos momentos aleatorios en los que me siento de repente muy creativo y me encantaría sentarme y escuchar la garrapata de las teclas de tick thekboard mientras mis pensamientos se extendían a la pantalla.,1,alegria
"Tiendo a tener una sensación incómoda o tal vez me moleste, pero esa sensación de emoción solo se desarrolla como se está interpretando el libro.",0,tristeza
Realmente siento que tengo mucho que ofrecer en esta área. Me gustaría centrarme en los adolescentes con problemas.,0,tristeza
"Me sentí triste, aprensivo y enojado porque tuve el vértigo y que me había dejado sintiéndome incierto",4,miedo
"Quiero decir que me importa mucho que mi familia pase por estas cosas, pero se estaba convirtiendo en algo que me hacía sentir casi malhumorado.",0,tristeza
Creo que estoy respirando de nuevo y cada aliento se siente animado y lleno,1,alegria
"No sé de qué otra manera describir lo bien que me siento, juro que he sido risuez todo el día",1,alegria
Veo que a las mujeres liberales se ven desafiadas por algo que dice que hay comentarios sobre no sentirse seguros y la llamada intimidación que están sintiendo,1,alegria
"Pude charlar con Rustie Dean desde mi ciudad natal, Moose Jaw y todos me hicieron sentir tan bienvenido y cómodo",1,alegria
"Te molesta tanto como lo hago, me siento innecesaria e irrazonablemente enojada cada vez que estás en torno a que las idiosincrasias más míneas me enferman",3,ira
No me siento privado y puedo seguir con esto,0,tristeza
Siento que me ha sorprendido,5,sorpresa
Cuando mi novia me abandonó,0,tristeza
Me siento paranoico como si acabamos de entrar en un club privado donde todos se conocen y estamos destacando como nudistas en una convención de traje,4,miedo
"No me gusta Chiharu, vea el episodio, siento que ver es desagradecido y ciego",0,tristeza
Me siento cojo pero aún no me arrepiento de venir,0,tristeza
Me siento realmente festivo ahora Tree está en un amplificador decorado aparte de la hada que todavía está en el loft tendrá que ir y encontrarla mañana,1,alegria
He estado en casa durante días y estoy en un espacio en el que me siento cómodo y consolado,1,alegria
Siento que este servicio es en su núcleo relativamente inútil.,0,tristeza
"Empiezo a sentirme enojado, necesito parar y descubrir lo que realmente estoy sintiendo para poder lidiar con la vida de una manera más equilibrada.",3,ira
"Solo podría describir como sentir que hay algo que se mueve dentro de ti, no es agradable, pero no es nada parecido a los verdaderos calambres imposibles de describir a menos que hayan sido empujados de adentro hacia afuera",1,alegria
"Tengo problemas a primera hora de la tarde y por la noche con sentir letárgico y pesimista, así que lo guardo para entonces",0,tristeza
Estoy todo por conducir para caer para caer o salir con Friends Avenue Q cuando te sientes totalmente emo más Fall Out Boy y cuando te sientes rebelde Musa o cuando estás en un estado de ánimo fácil Moshav Band cuando te sientes como Dancin Beatles o te das ganas de que te preocu,3,ira
Me siento sombrío y lo odio,0,tristeza
Siempre me siento como algo vacío sentimiento vacío,0,tristeza
"Siento que es bastante desafortunado sugerir un mensaje político tipo ABC conservador, ya que soy alguien que posee muchos valores en común con los articulados por el Partido Conservador.",0,tristeza
Intento encontrar ideas que siento que son inteligentes para mantener mis piezas divertidas e interesantes para ver,1,alegria
Comencé a entrenar en enero o al menos prepararme mentalmente para entrenar y recordar que se sintió específicamente preocupado por correr un maratón de primavera,4,miedo
Me siento sorprendido mirando al anciano Fitch Twin,5,sorpresa
Siento que es bastante peligroso aplicar una estrategia para que coincida,3,ira
"Siento que este es el tipo perfecto de tono para el clima loco que estaban teniendo en el Reino Unido en este momento, está nublado, está soleado, es viento, hace frío.",1,alegria
"Puedo escribir sobre eso en mi diario o algo que soy bueno para mantener un secreto del mundo, no, me deprime y, aunque siento idiota, feliz es la dicha, veo las noticias",0,tristeza
Me siento desagradable en mi propio país,0,tristeza
Me siento suavemente emocionada por eso en parte porque sé que Annie agitará todo tipo de emociones dentro de mí esp,1,alegria
Siento que voy a vivir una vida rica y sostenida durante este año debido al trabajo.,1,alegria
Creo que también me he sentido sentimental recientemente,0,tristeza
Siempre me siento tan encantado de saber que hay muchas otras personas que están tan inspiradas y enamoradas de los gráficos e ilustraciones anticuados,1,alegria
"Me encanta, me hace sentir tan codicioso",3,ira
Tengo la sensación de que habrá mucha observación de fútbol y que nos entregaremos muchas comidas deliciosas este fin de semana.,1,alegria
Siento que he sido demasiado considerado con los demás en el área de las interpretaciones.,2,amor
Recientemente perdí las libras del año pasado y me siento fabuloso,1,alegria
Tengo la sensación desagradable de que estoy siendo un desagradable desagradable,0,tristeza
"No me siento increíble ni bueno después, entonces no estoy contento",1,alegria
"Casi siempre me siento fantástico después de hacer ejercicio, así que recomiendo hacerlo todos los días si puedes",1,alegria
Estoy especialmente interesado en escuchar sus pensamientos o perspectiva sobre lo que lee sobre cómo los hombres y las mujeres se sienten respetados o vividos.,1,alegria
"Me siento bastante torturado porque trabajo y, a menudo, la inspiración golpea mientras estoy en el trabajo",3,ira
Me siento completamente consternado de que nuestro producto favorito de Lloyd Grossman haya sido abandonado,0,tristeza
Me siento tan suave ahora mismo y así estoy escuchando a Coldplays Song Yellow,1,alegria
Solo me siento solo,0,tristeza
Me siento incómodo con el hecho de que soy tan impotente en este momento,4,miedo
Estoy hundiéndome de nuevo para sentirme rechazado y también preguntándome qué podría haber hecho de manera diferente,0,tristeza
Estaba cansado de sentirme indefenso y quería tomar el control de la situación.,0,tristeza
"Hablo con los perros, ya que siento que no pueden entender las palabras, pero pueden leer emociones y saber cómo apoyarme, decidí ir a casa",2,amor
Siento que necesito cambiar ese patrón para poder defenderme y aprender a apoyarme,2,amor
Siento que los mismos cimientos de mi fe han sido sacudidos hasta el centro,4,miedo
Siento que nada me puede detener y a veces me siento tan derrotado,0,tristeza
Empecé a sentir sin importancia malinterpretada la extraña,0,tristeza
Debo decir que aunque me he sentido bastante violento,3,ira
Puedo escribir tantas entradas como sea humanamente posible en un día y sigo sintiéndome insatisfecho de escribir todo lo que quería al hecho de que me quejo todo el tiempo por estar solo,3,ira
"Siento que si hay encurtidos en la nevera, todo estará bien",1,alegria
Recuerdo que me sentí paranoico,4,miedo
Solo quiero escribir aquí cuando me siento infeliz,0,tristeza
"Me falta información muy importante o cualquier cosa, no dude en publicar comentarios a continuación porque aunque me haya interesado el estilo durante años, solo he estado usando el estilo y oficialmente en la comunidad durante aproximadamente un año y medio.",1,alegria
