text,label,emotion
Me siento realmente inadecuado y desearía tener suficiente cerebro para al menos pretender saber lo que estoy haciendo.,0,tristeza
Me siento un poco raro en realidad,5,sorpresa
Siento que estas son prendas de costura muy aburridas ya que son muy fáciles y no hay nada más que decir sobre ellas que el uso de la tela.,0,tristeza
Necesito ver la naturaleza antes de sentirme completamente satisfecho pero por ahora puedo decir que al menos cumplimos con el objetivo de la ballena.,1,alegria
Hago el viaje siento una extraña combinación de emoción y temor,4,miedo
Me siento raro un href http,5,sorpresa
"Estoy convencido de que ser alentados a ser obedientes a los mandamientos de Dios, cuando los miembros de la familia de la iglesia los hacen con compasión y amor, no nos deja sintiéndonos abusados, atrapados y sin esperanza, sino fortalecidos, esperanzados y apreciados tanto por ",0,tristeza
Finalmente siento que estoy recibiendo tratamiento para mi lesión y que no estoy siendo castigado por haber sido herido durante una agresión.,0,tristeza
Sé que si voy a un cruce de caminos o a tiendas de segunda mano puedo encontrar algo más o menos parecido a lo que deseo si busco lo suficiente y no hay sentimiento tan delicioso como algo increíble por una buena ganga.,1,alegria
"Voy a ser honesto contigo, me siento angustiado.",4,miedo
Me sentía muy abrumado por lo que iba a hacer para retirar cosas de la casa que estoy vendiendo en Maryland.,4,miedo
Siento que me estoy hundiendo y me siento impotente y eso me frustra aún más,4,miedo
Me siento generoso con mis palabras.,1,alegria
Realmente lo siento por el marketing de afiliación. Agregue delicioso a href http www.,1,alegria
me siento un poco abrumado,4,miedo
"Siento que la camiseta podría ser un poco más aventurera, pero no dejaré que eso le quite nada a esta camiseta.",1,alegria
Me siento completamente agotado e incapaz de funcionar.,0,tristeza
Siento mucha más nostalgia que después de desmayarme de la escuela.,2,amor
estoy cansado y me siento derrotado,0,tristeza
"Me siento mejor conmigo mismo, casi saboreando mi éxito.",1,alegria
"Ni siquiera creo que estaría listo para ser un amigo de mierda porque si hay emociones de él, me sentiría horrible si no se las devolviera.",0,tristeza
Me siento un poco raro al hablar de la realidad de una descripción de una condición que nunca he experimentado.,5,sorpresa
Me enojo más cuando Bruce está un poco más cansado del trabajo de lo habitual. Me siento un poco rechazado.,0,tristeza
No era el único que se sentía muy satisfecho con todo esto. Laurie estaba fuera de sí porque todas las estructuras y artefactos antiguos todavía estaban intactos en prácticamente las mismas condiciones que el día que pasó la última locomotora.,1,alegria
uso mi perfume me siento elegante y hermosa,1,alegria
Estoy tan herida y me siento tan abusada,0,tristeza
Me siento tan complaciente y empiezo a pensar que soy muy inteligente.,1,alegria
No puedo evitar sentir aprecio por los artistas que producen trabajos de tanta calidad.,1,alegria
Me siento como un acosador paranoico o algo así.,4,miedo
A menudo me siento abrumado con todo el trabajo de oficina y administración que se requiere del maestro.,4,miedo
"En este momento me siento indeciso al hacer esto solo, pero estoy tratando de permanecer optimista.",4,miedo
"Me siento arruinado por dentro, pero no lo admitiré porque te extraño a ti y es muy difícil decir adiós cuando se trata de esto.",0,tristeza
Me siento intimidado por el diseño tan abierto y por eso me resulta difícil escribir.,4,miedo
Siento que estoy muy de mal humor y algunos días tengo estados de ánimo en los que siento que soy yo contra el mundo.,3,ira
Siento que los hermanos Warner se jodieron con la edición final y que llegará una película aún mejor en formato de edición del director en blu ray.,3,ira
"Siempre me encanta trabajar con diferentes diseñadores por primera vez, especialmente cuando siento que tienen talento, son innovadores y divertidos.",1,alegria
No sentí particularmente simpatía hacia ella.,2,amor
Siento que es útil e incluso agrego mis propios granitos de arena.,1,alegria
Me siento bastante mal ahora,0,tristeza
no me sentí aliviado,1,alegria
quiero sentirme respetado,1,alegria
Lo que siento es también una ansiedad floreciente y ansiosa.,1,alegria
He tenido que endurecer mi corazón para endurecer mi piel con el fin de protegerme verdaderamente de sentirme completamente devastado.,0,tristeza
"Solo recuerdo haber pasado horas tratando de mejorar mi puntaje por encima de la marca y sentirme frustrado por las preguntas, eran una mezcla de preguntas generadas por el profesor y preguntas fáciles de usar.",3,ira
Hice algo por lo que no me sentí inspirado o desafiado,1,alegria
Quiero entender cómo puedo contar todo lo relacionado con la alegría cuando la vida no es nada alegre.,1,alegria
Me siento bendecido de que disfruten esas actividades como yo.,1,alegria
Me siento un poco más aventurero.,1,alegria
Me siento afortunado botón en Google,1,alegria
Me siento ansioso por un evento o actividad inminente que requerirá energía física que quizás no tenga o eventos emocionales que requerirán energía emocional. Espero que mis padres y un adulto se hagan cargo.,4,miedo
Siento que el terremoto también ha sacudido los cimientos de mi vida y mi trabajo.,4,miedo
Siento que soy medio persona en este momento porque no puedo escribir y estoy seguro de que lo que escribo estará ahí cuando obtenga el programa de Office.,1,alegria
Recuerdo sentirme asombrado,5,sorpresa
Me concentro en cualquier otra cosa cuando se siente tan miserable,0,tristeza
"Le digo que tiene una historia sobre alguien que pasó un momento terrible al concebir un bebé, pero luego tener un bebé fue muy fácil y eso no me ayuda a sentirme mejor en absoluto.",1,alegria
"Me siento agotado, agotado, esta conversación realmente me ha dejado exhausto.",0,tristeza
Siempre he estado muy nervioso por hacer algo así porque siento que no tengo tanto talento para participar en un concurso oficial.,1,alegria
Puedo sentirme rechazado solo porque alguien necesita dormir,0,tristeza
No puedo ser un consejero para ti en la forma en que siento que debería hacerlo. Yo mismo estoy demasiado dañado.,0,tristeza
"He aprendido algo importante: como en exceso para afrontar lo que no puedo controlar, sentimientos y reacciones emocionales ante situaciones fuera de mi control.",0,tristeza
Siento que no sería cariñoso de mi parte no advertirles sobre las inminentes crisis sociales que enfrenta Montana.,2,amor
He visto la forma en que Serina se siente extraña si no está siendo útil y seguro que ayuda que la limpiadora sea bastante cara y no tener que pagar ese dinero sería genial.,4,miedo
Todavía me siento tan lloroso y emocionado,0,tristeza
Siempre parece sentir que me estoy quedando sin nada,0,tristeza
Me siento de mal humor ahora que los aficionados al fútbol me han despertado de la habitual siesta del domingo.,3,ira
Varado en el norte de la isla Fraser con un vehículo de alquiler sumergido.,4,miedo
"mi compañero de clase obtuvo una B en su tarea, mientras que yo solo obtuve una C cuando obtuvimos los resultados. Él actuó como si no mereciera esta calificación. Descubrí que su humildad era hipócrita y me pareció repugnante.",3,ira
Me siento tan profundamente conmocionado y entristecido,5,sorpresa
Empecé a sentir frío,3,ira
"Debo preguntarte si mi columna te hace sentir tan odioso, ¿por qué sigues iniciando sesión?",3,ira
Soy responsable de elegir un hombre que en ocasiones me recuerda a personas de mi pasado como mi mamá y me amenazo. Puedo romper este patrón al comportarme de una manera diferente incluso cuando tengo miedo porque en el fondo sé que es un buen hombre.,4,miedo
Estoy volviendo al vegetarismo y se siente delicioso.,1,alegria
"Siento que es dudoso pero, de nuevo, podría estar equivocado.",4,miedo
"Me siento impotente y carente en este momento, todo lo que quiero hacer es ir a Edmonton y luego a Wainwright y cuidar de David.",0,tristeza
"Siento que me estoy poniendo un poco molesto con él, pero dame un respiro, recibiré mi trapo en unas horas.",3,ira
No me sentí tan aislado del mundo como durante las vacaciones del año pasado.,0,tristeza
No conozco a estas personas ya que no son residentes de esta habitación y que me traten de tal manera que me enoje.,3,ira
Me siento tan despreocupado que nunca pienso en la mierda que está pasando en mi vida.,1,alegria
Intento salir con los dos y luego me siento como una tercera rueda incómoda.,0,tristeza
no me sentí bien,1,alegria
"Siento que los buenos jugadores pueden jugar entre ellos, ya sea a la derecha o a la izquierda del puesto de defensa central.",1,alegria
"Tenía una publicación sobre plurales en inglés que comencé entre actos durante el fin de semana, pero tendré que esperar hasta que me sienta lo suficiente como para ser inteligente sin ser sarcástico.",1,alegria
Tengo hambre de cualquier cosa. Me siento feroz como un tigre.,3,ira
"Me siento un poco más esperanzado acerca de mi futuro y, como Matty siempre dice, quiero que mi mundo se haga más grande.",1,alegria
Me siento muy emocionado de compartir con mis fans porque muchas de mis canciones son inspiradoras.,1,alegria
Me siento tan solo que siento que hay muy pocas personas que realmente me escuchen.,0,tristeza
beso tus labios me siento dulce,2,amor
"Siempre me arrepiento cuando lo hago porque me hace sentir mal mientras corro, pero sabía que no estaría en casa y me ducharía hasta aproximadamente la hora del almuerzo para mí.",0,tristeza
"Hago esto, me siento letárgico, sin inspiración y a la mañana siguiente pruebo conmigo mismo.",0,tristeza
"Creo que las personas nacidas en los años s y s tienen la llave para abrirnos muchas puertas, solo necesitamos hacer que se sientan lo suficientemente apreciados como para compartirlo.",2,amor
Realmente me siento muy honrado de representar a mi país.,1,alegria
debería sentirme elogiado o insultado,3,ira
Me siento desconsolado por Bryan,0,tristeza
"Recuerdo que recupero esos sentimientos: los de emoción, humildad, bendición y energía.",1,alegria
"Lo detesto como jugador, dijo Molyneux y agregó que simplemente me hace sentir insultado.",3,ira
Me sentía desanimado así que encendí la radio esperando que la música me levantara el ánimo.,0,tristeza
"A menudo me siento muy triste, siempre hay otro gran programa gubernamental en el horizonte, nuestras libertades se contraen constantemente, nuestras billeteras son robadas en beneficio de los grandes banqueros corporativos y el público continúa votando a los políticos que nos ro",0,tristeza
Sólo necesitaba un poco de sol pero por primera vez en mucho tiempo me siento realmente entusiasmado con mi vida.,1,alegria
En realidad me siento bastante rebelde.,3,ira
Mentí sobre mis sentimientos y por eso ahora me odia la única persona que pensé que realmente me entendía.,0,tristeza
Estoy decidido a perder peso de manera saludable. Trabajar más duro en la escuela. Ser un mejor amigo. Hablar libremente de cómo me siento. Ser sincero con algunas personas y dormir más.,1,alegria
"Leí, siento que acabo de disfrutar de un rico viaje a través de la historia de la colonización del oeste americano, así como a través de los valores, la fe, la fortaleza, el trabajo duro y la alegría, tan apreciados entonces y, con suerte, ahora.",1,alegria
Soy una persona muy orientada a objetivos y nunca me siento más satisfecho que cuando estoy persiguiendo un objetivo.,1,alegria
Estoy más a la defensiva cuando me siento más amenazado,4,miedo
"Me siento relajado, lleno de energía y respiro más plenamente sin esfuerzo adicional.",1,alegria
Me siento como un choque de trenes emocional,0,tristeza
Me siento honrado y honrado por este giro de los acontecimientos.,1,alegria
"Sé lo que se siente sufrir dolor, tristeza y soledad y saber que mamá está sufriendo a causa de su enfermedad.",0,tristeza
"Creo que podría sentir un poco de remordimiento si sigo cualquiera de esas opciones ahora mismo, así que las dejo en un segundo plano en caso de que cambie de opinión más tarde.",0,tristeza
Me siento muy bendecido y agradecido de vivir en los Estados Unidos de América con las libertades que disfrutamos y la oportunidad de votar mañana por nuestro próximo presidente.,2,amor
Quiero que ella pueda confiar en mí con todo. Quiero que sienta que es lo más valioso sobre la faz de la tierra. Quiero que sienta que no hay nada en lo que pueda siquiera considerar pensar debido a lo increíble que es.,1,alegria
"Podría maldecir, jurar, estar enojado, estar triste, ser feliz, estar de mal humor, etc., sobre las cosas que escribo solo porque me siento un poco perturbado con las consultas de búsqueda que se muestran en el panel que contienen mi nombre, nombre completo, nombre del blog o mi ",0,tristeza
Siento que ella no cree que aprecio lo que hizo por mí y no podría estar más agradecido.,1,alegria
Supongo que un punto de vista similar podría darse cuando nos sentimos presumidos o mejores que otra persona.,1,alegria
Supongo que andar por ahí sintiéndome de mal humor y enojado.,3,ira
Me sentía muy apasionado y conectado al tratar a la población de niños con conductas sexualmente inadaptadas.,1,alegria
Me siento bastante rebelde en este momento porque estoy escribiendo que esta es mi clase de ingeniería.,3,ira
hablo contigo siento que muchas cosas se resuelven,1,alegria
Puedo sentir algo tan fuerte por los demás pero aceptarlo,1,alegria
Me veo empezando a sentir la dependencia emocional de mis padres. Me detengo y respiro.,0,tristeza
"Siento que es un favorito aceptable y, sin embargo, en ninguna parte puedo ver un terpeno responsable de su sabor.",1,alegria
Estoy seguro de que no habría ganado tanto peso sin la ayuda de los medicamentos bipolares.,1,alegria
Siento que es un recordatorio de que estoy cuidando algo tan precioso y necesito tratarme mejor.,1,alegria
"Me siento generoso. Podría dejarles traer al perro, de lo contrario los animales estarán solos.",1,alegria
Veo aumento de peso por los alimentos y me siento castigado en lugar de por qué tengo esta necesidad de tener el control en todo momento. Ya conoces esos molestos problemas subyacentes.,0,tristeza
"Creo que será una experiencia más placentera en general, mejor accesibilidad wifi, mejores instalaciones de fitness y simplemente una mejor calidad de vida en general, pero no puedo evitar la sensación de que todavía no estoy haciendo algo que apoye al guerrero.",1,alegria
Me sentiré tímido y no podré hablar con ella.,4,miedo
"Supuse que era su hijo y nos unimos a Elihu y a mí en Navidad dentro de una elegante casa con un hermoso molino, oscuramente iluminada y con un gran y majestuoso árbol de Navidad en la sala de estar. La sensación era suave, era la de amigos perdidos hace mucho tiempo que se reuní",2,amor
En realidad tengo bastante frío.,3,ira
"Siento que nunca me había sentido tan solo, deprimido o infeliz con mi vida, pero todavía sonrío y mantengo mi buen humor en la escuela.",0,tristeza
También me sentí bastante mal cuando me despidieron cuatro días antes de Navidad.,0,tristeza
"Estoy agradecido por cada cosa que tengo, tal vez entonces empezaré a sentirme consternado cuando no tenga más.",0,tristeza
Me siento el más popular en este momento.,1,alegria
No me sentí más rápido ni más fuerte en ese sentido pero sí con más energía.,1,alegria
"No sé, tengo este sentimiento de que me siento aislado en Twitter, bueno, nadie me estaba aislando. Simplemente sentí que entre aquellos que estaban teniendo conversaciones juntos, soy el único que sigue hablando de lo feliz que estoy de que el drama que he estado siguiendo estuv",0,tristeza
Siento que debo continuar con las lecciones de bridge ya que la continuidad será vital si quiero aprender este juego.,1,alegria
"Empecé a sentirme vacío y esto fue después de haber tomado varios jugos y mucha agua. El agua solo te hará sentir lleno por un tiempo, pero fue bastante bueno para enjuagar de mi agujero los sabores pútridos que me impuse.",0,tristeza
"Sentí que mi frecuencia cardíaca aumentaba después de los baños y tengo curiosidad por saber cómo funcionarían a largo plazo en un plan de pérdida de grasa, pero entre el costo de libras de hielo a la vez y las temperaturas cada vez más bajas en mi apartamento, los dejé después d",5,sorpresa
Todavía estoy superando la culpa de sentirme egoísta por mi propia preservación sin la justificación de que debo sobrevivir para criar a mis bebés.,3,ira
Conozco el dolor que sienten los padres cuando un niño enfurecido se vuelve violento,3,ira
Intento no mostrar mi ansiedad y hacerlo sentir no bienvenido,0,tristeza
"Me sentí especialmente desagradecido, es solo que no tuve tiempo a solas para publicar nada.",0,tristeza
Siento que soy el único al que le importa lo que es bueno para mí en este momento,2,amor
"No estoy convencido de que todo esto funcione desde entonces porque la conversación nunca se siente sincera en su ejecución y tal vez los temas de la vida parecen demasiado grandes para ser imaginados, pero ¿cuál es el punto cuando ya se siente como un pozo sin emociones de atenc",1,alegria
Lo llamé dios porque había visto a dios en un libro y pensé que dios era el nombre correcto para sentirme tan absolutamente afirmado y aceptado sin lugar a dudas.,2,amor
No creo que haya ningún niño que en lo más profundo de su alma no sienta añoranza por su madre.,2,amor
Podía sentir mi cuerpo comenzar a temblar con anticipación nerviosa.,4,miedo
Estoy acostumbrado pero todavía me hace sentir vacío.,0,tristeza
Estoy bastante seguro de que los lectores seguirán pagando por la ficción.,1,alegria
me siento ofendido por esos libros en los que te toman por idiota esa es una actitud de reality televisivo,3,ira
Me siento generoso en este momento. Responderé a tus preguntas.,1,alegria
Me sentiría demasiado avergonzado,0,tristeza
"Siento que si anhelamos escuchar a Dios, tenemos hambre de verlo y buscarlo en nuestras vidas, él se revelará a través de muchas y de cualquier manera posible.",2,amor
"Me siento completamente entumecido, sin emociones, perdido.",0,tristeza
Me siento como un pájaro volando en el aire de una manera muy despreocupada.,1,alegria
"No estoy muy entusiasmado con ninguna de esas paradas, pero eso es algo bueno porque no me sentiré presionado a ir a ver y hacer todo lo que hay que hacer y espero poder relajarme y concentrarme en hacerlo divertido para los niños, lo que por extensión lo hace divertido para mí.",4,miedo
Me siento realmente apático en este momento,0,tristeza
Siento nostalgia por él,0,tristeza
Últimamente me siento un poco malhumorado.,0,tristeza
Me siento absolutamente asombrado por la historia que se desarrolla en mi vida.,5,sorpresa
Escaneé el suelo metódicamente sintiéndome desesperado,0,tristeza
Me siento enérgico y motivado con mis hijos. Los días pueden pasar muy lentamente.,1,alegria
Me sentía bastante malhumorado y deprimido y lo único que podía pensar era en cuánto mejor me siento cuando me corto el pelo.,3,ira
"Llegar a Nueva Zelanda cuando era adolescente, primer viaje al extranjero, algo emocionante sobre el cambio de escenario, etc.",1,alegria
"Lo uso día y noche y, a veces, cuando siento que mi cara está muy sucia, uso este img height id irc mi src http c",0,tristeza
Siento esa necesidad anhelante de crear algo de nuevo.,2,amor
"No quiero que nuestro hogar esté lleno del espíritu de contención. Quiero que sea un lugar donde mis hijos siempre puedan sentir el espíritu, sentirse en paz y amados.",1,alegria
Sé que esto es algo extraño pero puedo sentir que mi gato está muy triste y eso me pone un poco triste.,0,tristeza
"De hecho, te respondí patéticos correos electrónicos, pero no, eso es jodidamente fácil, solo llama e interrumpe. ¿Qué fue un puto día maravilloso contigo?",4,miedo
Sólo tengo que permitirme relajarme un poco para no sentirme demasiado estresado y restringido por mí mismo.,0,tristeza
Me siento muy deprimido y traté de poner una fachada fuerte sin importar lo que su instinto siempre tiene razón acerca de que yo no estoy bien.,0,tristeza
Sé que se necesita mucha conciencia del momento presente y parte será el desafío de aceptar las cosas como son para no generar un sentimiento de deseo o descontento.,0,tristeza
sentiría una violenta puñalada de soledad,3,ira
Estoy empezando a sentirme un poco más resuelto.,1,alegria
No sentí que fuera tímida sino que asimiló todo como su madre la describió.,4,miedo
Soy una persona muy generosa porque doy tiempo de calidad y hago que la gente se sienta especial.,1,alegria
no siento ese anhelo,2,amor
Realmente puedo empatizar con tus sentimientos de fracaso y descontento. Te desafiaría a volver a concentrar esa energía para prepararte para el próximo ciclo.,0,tristeza
"Me veo sexy, recibo miradas lascivas que me hacen sentir como si me pudieran asaltar.",4,miedo
Siento la necesidad de distraerme,3,ira
Me cuesta sentirme tan bajo y tan agitado,0,tristeza
Me molesta intentar reavivar algún tipo de sentimiento emoción remordimiento anhelo cualquier cosa pero como dije incluso este sentimiento se convierte en una fase temporal,2,amor
"Siento que los blogs son menos dignos que otros medios, por eso lo hago, pero también entiendo que no es una competencia y que la distinción es algo borrosa, por lo que en realidad es solo un href http www.",1,alegria
Me sentiré aún más presionado.,4,miedo
"Siento que somos demasiado especiales para dejarlos pasar, pero no tengo ningún uso para mí y, con suerte, compensaré el gasto de nuestras incursiones.",1,alegria
Me siento muy bendecida de conocer a algunos de ustedes personalmente y admiro todas las cosas que han logrado.,1,alegria
No estoy seguro de qué me haría sentir contento en todo caso.,1,alegria
simplemente siento que es grosero,3,ira
Sólo quiero decir todas las cosas que quiero decir sin sentirme avergonzado o molestar a otras personas.,0,tristeza
Tengo ganas de ver un programa o una película después de que los niños estén en la cama. Me aseguro de subirme a mi bicicleta elíptica o de spinning durante al menos unos minutos del programa antes de sentarme y estirarme para pasar la noche.,1,alegria
"Me he sentido muy bien, eso significa que mi dolor ha disminuido durante los últimos tres días.",1,alegria
cuando escuché la nota que había obtenido en el examen de ingreso y me di cuenta de que mi admisión a la universidad era casi segura,1,alegria
me siento profundamente decepcionado,0,tristeza
"Me he sentido un poco agobiado últimamente, no estaba seguro de por qué era así.",0,tristeza
"Lo agarré por el cuello y lo acerqué a mí en un beso apasionado con la lengua, sintiendo su largo miembro deslizarse entre mis nalgas expectantes mientras pulsaba en el frenético brote de mi clítoris.",4,miedo
"Estoy saboreando completamente todos y cada uno de los momentos de la sensación de estar soltero, sin preocupaciones y sin ataduras.",1,alegria
Intentaré calcular las calorías y veré cuántas se necesitan para sentirme satisfecho.,1,alegria
Me siento menos valorado porque no me veo bien.,1,alegria
"Actualmente estoy luchando por sentirme ofendido en el consultorio de mi doctor, preocupado por mi cuerpo y qué diablos está mal, considerando muy seriamente ligarme las trompas y luego las cosas cotidianas normales que ocupan nuestras mentes en un momento dado.",3,ira
Me tranquiliza saber que tengo buena suerte en este mundo.,1,alegria
me siento eufórico me siento hiperactivo,1,alegria
Me siento popular hoy,1,alegria
Odio interrumpirte pero la verdad es que me siento incómodo,4,miedo
"Me subo a la bicicleta, la temperatura es buena, no hay viento, no hasta que me doy la vuelta y la primera se siente fabulosa, promedio de mph. Estoy pensando, oh sí, voy por hoy y puede que sea fácil.",1,alegria
Me siento completamente consternado de que nuestro producto favorito de Lloyd Grossman haya sido abandonado.,0,tristeza
Empiezo a sentirme aturdido como si me hubieran drogado.,0,tristeza
"Podría tener miedo de salir de casa para amamantar en público, comprometerme con un compromiso social o usar cualquier cosa que me haga ver peor de lo que ya me siento, así que en honor al viernes sin miedo, invito a nuestras lectoras mamás novatas a hacer algo que las asuste.",1,alegria
Puedo mirar hacia atrás y sentirme satisfecho de haber salvado a todas esas culturas de un destino terrible y de que el tiempo que pasé en el trabajo no fue en vano porque los resultados de mis esfuerzos beneficiarán a los estudiantes en las próximas décadas.,1,alegria
Me siento seguro de que estoy preparando adecuadamente a Crystal para su estancia en España.,1,alegria
"Anhelo esto, es una necesidad, siento que todo esto es en vano.",0,tristeza
Me siento un poco triste en general y no estoy del todo seguro de por qué.,0,tristeza
Actué como una niña pequeña al comportarme de manera linda contigo preguntándome si querías compartir un diario conmigo y dijiste que todavía te sientes enojada y que quieres que deje de agregar problemas y nos ponga las cosas difíciles.,3,ira
Me enojo con mi cerebro por ralentizarse en el verano y me frustro porque mi trabajo no se hace y olvido cosas y además me siento mal durante una buena parte del año.,0,tristeza
Me sentía creativo y mejorando las cosas en mi casa.,1,alegria
escribo que me siento un poco ansioso,4,miedo
Aprenderé a expresar mis sentimientos de una manera más aceptable.,1,alegria
quiero dar la sensación de ser valorado,1,alegria
me siento egoísta,3,ira
"Sé que cuando nos sentimos tan abatidos y desesperados, sentimos que el salvador está muy lejos.",0,tristeza
Me siento tan solo y me estoy volviendo loco,0,tristeza
"Solo hago suposiciones basadas en lo que veo, pienso, siento, me he preguntado esto antes con cosas extrañas.",4,miedo
simplemente me siento escéptico,4,miedo
Ayer escuché una canción en la radio que me dejó asombrado por la letra.,5,sorpresa
"Puedo comprar la mejor fruta, la tienda puede reutilizar sus bolsas y me siento virtuoso al salir de la tienda sin un trozo de plástico nuevo. La bolsa en la foto es vieja y muy querida.",1,alegria
"Empecé la universidad a la edad de y, aunque fue increíblemente estresante, me siento organizado y decidido, lo cual está muy lejos de la situación de hace años o tal vez incluso para el caso.",1,alegria
"Te he molestado estos últimos días. Estoy bien, las nubes se están aclarando y me siento más positivo.",1,alegria
A veces me pregunto cómo se debe sentir ser rico.,1,alegria
"No estoy seguro de si alguien puede entender lo que siento hacia ellos, pero casi me siento como uno de esos adolescentes con problemas que suelen tener en Maury.",0,tristeza
"Estaba embarazada de Emily y, por lo tanto, siempre me sentía agotada. No era tan difícil dormir cuando Walter dormía si necesitaba un descanso extra.",0,tristeza
Tengo un gran tutor que me enseña sobre el cubo mágico y ayer por la noche me sentí muy emocionado cuando finalmente logré aprender otro patrón nuevo para resolver el cubo mágico.,1,alegria
Tengo un corazón para servir para mejorar su situación pero en ese momento me siento tan impotente.,4,miedo
Admito que estaba muy preocupado por sentirme aislado. Trabajo en un cubículo prácticamente solo a menos que alguien me necesite.,0,tristeza
Me siento cada vez más convencido de que no quiero dejar esto pasar.,1,alegria
A veces me siento egoísta por querer escapar de mi día a día porque siento que debería pensar en los niños y llevarlos a algún lugar.,3,ira
"Me siento frustrado, molesto y desmotivado cuando no veo una imagen completa del plan de estudios que estoy estudiando, por ejemplo, la clase de inglés.",3,ira
No arrojo mi desesperación ante estas situaciones que ya me parecen inciertas.,4,miedo
me siento muy ansioso,4,miedo
Siento mi presente feliz interior una vez más,1,alegria
"Recibí otra llamada de un joven frenético pidiendo mi archivo y obviamente me negué a ayudarla y ahora siento que fui demasiado grosero, quiero decir, dije: sí, lo siento, simplemente no hago eso.",3,ira
Me siento tonto ahora pasando por todos esos,0,tristeza
Siento que estoy hablando efusivamente de los magníficos colores de los productos que recibimos a través de nuestra participación en la granja y tengo que hacerlo de nuevo esta semana.,1,alegria
"En secreto, bueno, supongo que ya no en secreto, ya me siento inseguro acerca de esto, pero al mismo tiempo quiero que aprendan a encontrar puntos en común por sí mismos.",4,miedo
Recordé que entregué mi día al espíritu santo y me llené de su gracia como podría sentirme perturbado con esta situación.,0,tristeza
que le envié fue bastante larga y ahora me siento un poco avergonzado al recordar la carta que le di,0,tristeza
"Debería estar apurado empacando mi equipo listo para volar a Gambia el martes, pero en lugar de eso estoy sentado aquí sintiéndome bastante melancólico después de una cena emocional en un pozo pequeño, bastante pequeño.",0,tristeza
"Me siento privilegiado de tener el padre terrenal que tengo, pero un privilegio mucho mayor es la voluntad de Dios de ser mi padre.",1,alegria
me siento especialmente apasionado,2,amor
siento un poco de nostalgia,0,tristeza
pregunté sintiéndome engreído,1,alegria
Me siento grosero por ir al baño cuando ella está ahí.,3,ira
"No quiero que esto termine como no quería que terminara la serie Rock Chicks, pero siento que Ka seguirá brindándonos historias increíbles con mujeres maravillosas y hombres sexys.",1,alegria
"Lo siento por estos niños porque sabes que tienen talento, pero creo que una de las cosas con todo el asunto de American Idol es que te agarran y haces lo que te dicen.",1,alegria
"Experimentaría esto varias veces más adelante en la vida, pero esta fue mi primera experiencia con un racismo repugnante que prevalece en todas las culturas y colores de piel en todo el mundo. Me hizo sentir sucia.",0,tristeza
"Me prometí a mí mismo que no participaría en más sorteos porque me siento codicioso, pero no pude resistirme a este.",3,ira
Me siento como una persona que torturó a alguien porque me gusta ver a los fans confundidos y avergonzados al mismo tiempo.,4,miedo
No voy a seguir hablando de las ansiedades que siento por esto. Estoy siendo tan neurótico como yo al respecto.,4,miedo
Me siento nervioso por volver a Estados Unidos sin saber cómo será la transición.,4,miedo
Me siento muy honrada de estar cerca de madres y mujeres realmente maravillosas.,1,alegria
Admito que me siento muy nostálgico cuando veo fotos de mi dulce niña con disfraces de Halloween que hice para ella y sueño con el día en que me llamarán para diseñar un pequeño disfraz para un nieto.,2,amor
"Me siento tan sucio, tan poco americano, tan francés.",0,tristeza
Me siento irritado enojado incluso como cuando alguien me despierta en ese momento cuando estoy al borde de caer en un sueño profundo.,3,ira
"Me gusta sentirme respetada por un chico con el que estoy, no abusada.",1,alegria
Sabía que si no estábamos dando gracias es porque yo tampoco me sentía muy agradecido.,1,alegria
"Me sentí empoderada al contarle cómo me había afectado, cómo había estado a punto de suicidarme debido a la grave angustia que me había causado y que seguía sintiendo mucho después del desagradable encuentro en el que lo que sentía fue completamente ignorado.",0,tristeza
Siento que esta autora está un poco subestimada considerando lo creativa que ha escrito.,1,alegria
Puedo seguir sin decir nada y sintiéndome mezquino pero parece que esta carga se está poniendo pesada.,3,ira
Empecé a sentirme angustiado por ti,4,miedo
Quiero ser extremadamente exitoso otra vez.,1,alegria
No sé cómo sentirme de otra manera por perder a alguien que se siente como un miembro de mi familia que con el corazón roto.,0,tristeza
"Sinceramente, nunca esperé sentirme tan vulnerable.",4,miedo
Tengo mucho tiempo o me siento reacio a escribir. Pongo el cronómetro de la cocina en minutos y escribo hasta que suena el timbre.,4,miedo
Me siento bendecido por haber pasado años con él y estoy agradecido por todo lo que aprendí de él.,1,alegria
Siento que debería convertirme en un bastardo desagradecido.,0,tristeza
"Desearía que mi familia y yo no sintiéramos esta necesidad de mantenerla constantemente entretenida cuando está cerca porque ella siempre está aburrida sin importar lo que hagamos con ella y no aprecia ni remotamente nuestros esfuerzos por tolerar todo sobre ella, pero lo que sea",1,alegria
Siento que esto me lleva a no ser tan gentil y amable como debería ser,2,amor
"Conocí a una chica muy linda a la que hoy le tengo mucho cariño y normalmente las chicas son muy complejas conmigo, pero puedo ser yo mismo con ella.",2,amor
Tengo la sensación de que mis clases se sienten un poco intimidadas por el concepto de iluminación.,4,miedo
"Puedo comer, pero me permito un artículo travieso de mi elección para evitar sentirme privado.",0,tristeza
me siento satisfecho y triste al mismo tiempo,1,alegria
Me siento increíblemente encantado de tener a estas personas en mi vida y de estar en un capítulo de cosas tan emocionante y sorprendente.,1,alegria
